PlayerName,Points
Latrell Sprewell,2
Avery Johnson,2
Sean Elliott,3
Derek Anderson,1
Derek Anderson,2
Glen Rice,1
Glen Rice,2
Larry Johnson,3
Glen Rice,4
David Robinson,5
Avery Johnson,4
David Robinson,6
David Robinson,7
Latrell Sprewell,4
Tim Duncan,4
Allan Houston,2
Ira Newble,3
Kurt Thomas,2
Tim Duncan,6
Latrell Sprewell,6
Ira Newble,5
Latrell Sprewell,8
Tim Duncan,8
Latrell Sprewell,10
Ira Newble,6
Latrell Sprewell,12
Tim Duncan,9
Tim Duncan,10
Tim Duncan,12
Malik Rose,2
Luc Longley,2
Glen Rice,7
Malik Rose,4
Glen Rice,9
David Robinson,8
David Robinson,9
Malik Rose,5
Malik Rose,6
Derek Anderson,5
Glen Rice,11
Sean Elliott,4
Sean Elliott,5
Marcus Camby,4
Marcus Camby,6
Derek Anderson,7
Allan Houston,4
Tim Duncan,14
Allan Houston,5
Glen Rice,13
Allan Houston,7
Sean Elliott,7
David Robinson,11
Marcus Camby,7
Marcus Camby,8
Derek Anderson,8
Marcus Camby,10
Tim Duncan,16
Tim Duncan,18
Derek Anderson,11
Allan Houston,10
Tim Duncan,19
Tim Duncan,20
Marcus Camby,12
Allan Houston,12
Marcus Camby,14
Glen Rice,15
Latrell Sprewell,14
Tim Duncan,21
Latrell Sprewell,15
Latrell Sprewell,16
Tim Duncan,22
Antonio Daniels,1
Antonio Daniels,2
Marcus Camby,16
Tim Duncan,24
Allan Houston,13
Allan Houston,14
Allan Houston,15
Terry Porter,2
Larry Johnson,6
Chris Childs,1
Chris Childs,2
Tim Duncan,26
Larry Johnson,8
Tim Duncan,27
Tim Duncan,28
Latrell Sprewell,18
Glen Rice,17
Derek Anderson,12
Derek Anderson,13
Latrell Sprewell,20
Glen Rice,19
Sean Elliott,9
Derek Anderson,15
Allan Houston,17
Aaron Williams,2
Jalen Rose,2
Lucious Harris,2
Jalen Rose,4
Lucious Harris,4
Reggie Miller,1
Reggie Miller,2
Aaron Williams,3
Aaron Williams,4
Austin Croshere,2
Jalen Rose,6
Reggie Miller,5
Aaron Williams,6
Travis Best,2
Sherman Douglas,2
Austin Croshere,4
Aaron Williams,8
Reggie Miller,6
Reggie Miller,7
Jalen Rose,8
Al Harrington,2
Kenyon Martin,2
Jalen Rose,9
Jalen Rose,10
Jalen Rose,12
Stephen Jackson,2
Reggie Miller,9
Jalen Rose,14
Stephen Jackson,4
Travis Best,4
Travis Best,6
Stephen Jackson,6
Travis Best,8
Reggie Miller,11
Jermaine O'Neal,1
Aaron Williams,10
Austin Croshere,6
Kenyon Martin,3
Jermaine O'Neal,3
Soumaila Samake,2
Kenyon Martin,4
Stephen Jackson,7
Reggie Miller,13
Sherman Douglas,5
Jalen Rose,16
Aaron Williams,11
Aaron Williams,12
Aaron Williams,13
Sherman Douglas,7
Jermaine O'Neal,5
Travis Best,10
Lucious Harris,6
Jalen Rose,18
Austin Croshere,7
Aaron Williams,15
Kenyon Martin,6
Reggie Miller,15
Reggie Miller,16
Lucious Harris,8
Travis Best,12
Sherman Douglas,9
Austin Croshere,9
Jalen Rose,21
Stephen Jackson,10
Jermaine O'Neal,6
Jermaine O'Neal,7
Jermaine O'Neal,9
Stephen Jackson,12
Jermaine O'Neal,10
Jonathan Bender,1
Jonathan Bender,2
Jonathan Bender,5
Travis Best,14
Johnny Newman,1
Johnny Newman,2
Kendall Gill,1
Kendall Gill,2
Al Harrington,4
Kevin Ollie,1
Kevin Ollie,2
Al Harrington,6
Jim McIlvaine,1
Al Harrington,8
Kenyon Martin,8
Al Harrington,10
Stephen Jackson,13
Stephen Jackson,14
Al Harrington,11
Al Harrington,12
Al Harrington,13
Soumaila Samake,3
Gary Payton,3
James Posey,2
Vin Baker,2
Rashard Lewis,2
Nick Van Exel,2
James Posey,5
Brent Barry,2
Brent Barry,3
Gary Payton,5
Antonio McDyess,2
Antonio McDyess,3
Antonio McDyess,4
Gary Payton,7
Raef LaFrentz,2
Patrick Ewing,1
Patrick Ewing,2
Vin Baker,3
Gary Payton,9
Nick Van Exel,3
Nick Van Exel,4
Gary Payton,11
Rashard Lewis,4
George McCloud,2
Ruben Patterson,2
Antonio McDyess,5
Antonio McDyess,6
Rashard Lewis,6
Voshon Lenard,1
Voshon Lenard,2
Gary Payton,13
Antonio McDyess,8
Ruben Patterson,4
Nick Van Exel,6
Gary Payton,15
Vin Baker,5
Antonio McDyess,10
Shammond Williams,3
Ruben Patterson,6
Gary Payton,17
Gary Payton,19
Ruben Patterson,8
Ruben Patterson,9
Anthony Goldwire,2
Shammond Williams,6
Kevin Willis,2
Patrick Ewing,4
Kevin Willis,4
Emanual Davis,2
Emanual Davis,5
Raef LaFrentz,4
Patrick Ewing,6
Nick Van Exel,8
Patrick Ewing,7
Patrick Ewing,8
Ryan Bowen,2
Shammond Williams,8
Raef LaFrentz,6
Rashard Lewis,8
Antonio McDyess,12
Vin Baker,7
Antonio McDyess,13
Antonio McDyess,14
Patrick Ewing,10
Patrick Ewing,11
Vin Baker,8
Voshon Lenard,5
Voshon Lenard,8
Rashard Lewis,11
Raef LaFrentz,7
Raef LaFrentz,8
Raef LaFrentz,10
Rashard Lewis,13
Rashard Lewis,15
Vin Baker,9
Gary Payton,21
Gary Payton,23
Voshon Lenard,9
Gary Payton,26
Kevin Willis,6
Gary Payton,28
Vin Baker,11
Vin Baker,12
Mark Strickland,2
Antonio McDyess,16
Patrick Ewing,13
Mark Strickland,4
Ruben Patterson,11
Antonio McDyess,17
Antonio McDyess,18
Antonio McDyess,20
Mark Strickland,5
Antonio McDyess,22
Rashard Lewis,18
Tariq Abdul-Wahad,2
Raef LaFrentz,12
Vin Baker,13
Vin Baker,14
Ruben Patterson,13
George McCloud,4
Ruben Patterson,14
Ruben Patterson,15
Shammond Williams,10
Ruben Patterson,17
George McCloud,5
Ruben Patterson,19
Ruben Patterson,21
Ryan Bowen,4
Gary Payton,30
Ryan Bowen,6
Vin Baker,16
Ryan Bowen,8
Ryan Bowen,9
Rashard Lewis,20
Mark Strickland,7
Ruben Wolkowyski,2
Raef LaFrentz,14
Shammond Williams,12
Mark Strickland,9
Mark Strickland,10
Shammond Williams,15
Anthony Goldwire,3
Anthony Goldwire,4
Raef LaFrentz,16
Ruben Wolkowyski,3
Ruben Wolkowyski,4
Mark Strickland,12
Terrell Brandon,2
Jason Kidd,2
Jake Tsakalidis,1
Anthony Peeler,2
Jason Kidd,4
Rasho Nesterovic,2
Jason Kidd,6
Wally Szczerbiak,2
Mario Elie,2
Mario Elie,3
Wally Szczerbiak,4
Rasho Nesterovic,3
Rasho Nesterovic,4
Kevin Garnett,2
Shawn Marion,2
Mario Elie,2
Shawn Marion,3
Anthony Peeler,5
Clifford Robinson,2
Shawn Marion,5
Terrell Brandon,4
Clifford Robinson,3
Clifford Robinson,4
Jason Kidd,8
Jason Kidd,9
Terrell Brandon,6
Jason Kidd,11
Kevin Garnett,4
Tony Delk,2
Rodney Rogers,2
Kevin Garnett,6
Todd Day,1
Shawn Marion,7
Rasho Nesterovic,6
Rodney Rogers,4
Tony Delk,4
Vinny Del Negro,2
LaPhonso Ellis,2
LaPhonso Ellis,3
LaPhonso Ellis,4
Vinny Del Negro,4
LaPhonso Ellis,6
Clifford Robinson,6
LaPhonso Ellis,8
Kevin Garnett,8
Kevin Garnett,9
Wally Szczerbiak,6
Rodney Rogers,5
Shawn Marion,9
LaPhonso Ellis,9
LaPhonso Ellis,10
Shawn Marion,11
Anthony Peeler,8
Kevin Garnett,11
Terrell Brandon,8
Tony Delk,5
Rasho Nesterovic,8
Jake Tsakalidis,2
Jake Tsakalidis,3
Shawn Marion,13
Jason Kidd,12
Jason Kidd,13
Jason Kidd,14
Kevin Garnett,13
Kevin Garnett,14
Shawn Marion,15
Wally Szczerbiak,8
Tony Delk,7
Shawn Marion,17
Jake Tsakalidis,5
Anthony Peeler,10
Wally Szczerbiak,9
Wally Szczerbiak,10
Terrell Brandon,9
Terrell Brandon,10
Clifford Robinson,7
Anthony Peeler,12
Shawn Marion,19
Clifford Robinson,10
Shawn Marion,20
Shawn Marion,21
LaPhonso Ellis,12
Shawn Marion,22
Shawn Marion,23
Kevin Garnett,16
Shawn Marion,25
Sam Mitchell,2
Vinny Del Negro,6
Terrell Brandon,12
Jason Kidd,16
Kevin Garnett,18
Jason Kidd,18
LaPhonso Ellis,14
Clifford Robinson,13
Kevin Garnett,20
Shawn Marion,27
LaPhonso Ellis,15
Rodney Rogers,7
Terrell Brandon,14
LaPhonso Ellis,16
Wally Szczerbiak,12
Terrell Brandon,16
Clifford Robinson,14
Clifford Robinson,15
Clifford Robinson,17
Shawn Marion,29
Shawn Marion,30
Shawn Marion,32
Shawn Marion,33
Shawn Marion,34
LaPhonso Ellis,18
LaPhonso Ellis,20
Shawn Marion,36
Wally Szczerbiak,13
Wally Szczerbiak,14
Shawn Marion,38
Clifford Robinson,19
Terrell Brandon,19
Jason Kidd,19
Dale Davis,2
Damon Stoudamire,1
Damon Stoudamire,2
Jerry Stackhouse,3
Jerry Stackhouse,5
Damon Stoudamire,5
Ben Wallace,2
Stacey Augmon,2
Bonzi Wells,2
Rasheed Wallace,2
Mateen Cleaves,2
Damon Stoudamire,8
Bonzi Wells,4
Jerry Stackhouse,7
Dana Barros,2
Bonzi Wells,6
Jerry Stackhouse,9
Joe Smith,1
Joe Smith,2
Rasheed Wallace,4
Joe Smith,4
Rasheed Wallace,6
Stacey Augmon,4
Jerry Stackhouse,10
Steven Smith,2
Dana Barros,4
Bonzi Wells,8
Bonzi Wells,10
Steven Smith,5
Dana Barros,6
Damon Stoudamire,10
Joe Smith,6
Mikki Moore,1
Shawn Kemp,2
Billy Owens,2
Joe Smith,8
Rasheed Wallace,7
Jerry Stackhouse,12
Shawn Kemp,3
Shawn Kemp,4
Rasheed Wallace,9
Shawn Kemp,6
Jerry Stackhouse,14
Chucky Atkins,2
Bonzi Wells,12
Stacey Augmon,6
Jerry Stackhouse,15
Steven Smith,7
Jerry Stackhouse,16
Greg Anthony,1
Bonzi Wells,15
Ben Wallace,4
Chucky Atkins,4
Jerry Stackhouse,18
Jerry Stackhouse,19
Dale Davis,3
Joe Smith,10
Rasheed Wallace,11
Jerry Stackhouse,20
Bonzi Wells,17
Bonzi Wells,19
Jud Buechler,3
Jerry Stackhouse,22
Damon Stoudamire,12
Rasheed Wallace,12
Rasheed Wallace,13
Rasheed Wallace,15
Bonzi Wells,21
Jerry Stackhouse,23
Joe Smith,11
Joe Smith,12
Bonzi Wells,22
Bonzi Wells,23
Dana Barros,9
Dana Barros,11
Steven Smith,9
Michael Curry,1
Michael Curry,2
Rasheed Wallace,16
Joe Smith,14
Steven Smith,11
Jerry Stackhouse,25
Joe Smith,16
Greg Anthony,3
Shawn Kemp,8
Steven Smith,12
Steven Smith,13
Billy Owens,3
Jerry Stackhouse,27
Greg Anthony,6
Jerry Stackhouse,28
Jerry Stackhouse,29
Bonzi Wells,25
Jerry Stackhouse,31
Ben Wallace,6
Dale Davis,5
Jerry Stackhouse,33
Bonzi Wells,28
Steven Smith,14
Steven Smith,15
Jerry Stackhouse,34
Jerry Stackhouse,35
Steven Smith,17
Jerry Stackhouse,37
Steven Smith,20
Jerry Stackhouse,38
Jerry Stackhouse,39
Chucky Atkins,7
Mateen Cleaves,4
Joe Smith,18
Damon Stoudamire,13
Jerry Stackhouse,40
Jerry Stackhouse,41
Steven Smith,21
Chris Mihm,2
Kurt Thomas,2
Clar. Weatherspoon,2
Allan Houston,2
Allan Houston,5
Matt Harpring,2
Andre Miller,2
Kurt Thomas,3
Kurt Thomas,4
Latrell Sprewell,2
Kurt Thomas,5
Chris Mihm,3
Chris Mihm,4
Allan Houston,7
Chris Mihm,6
Andre Miller,4
Chris Mihm,8
Chris Mihm,9
Allan Houston,9
Matt Harpring,3
Matt Harpring,4
Felton Spencer,2
Chris Mihm,10
Allan Houston,11
Matt Harpring,6
Mark Jackson,2
Andre Miller,6
Clar. Weatherspoon,4
Matt Harpring,7
Matt Harpring,8
Matt Harpring,10
Othella Harrington,2
Chris Gatling,1
Chris Gatling,2
Lamond Murray,2
Allan Houston,12
Allan Houston,13
Charlie Ward,2
Travis Knight,2
Andre Miller,8
Kurt Thomas,7
Allan Houston,16
Lamond Murray,5
Chris Mihm,12
Clar. Weatherspoon,6
Matt Harpring,12
Kurt Thomas,9
Andre Miller,10
Latrell Sprewell,4
Kurt Thomas,11
Kurt Thomas,13
Chris Mihm,14
Andre Miller,12
Allan Houston,18
Clar. Weatherspoon,8
Andre Miller,13
Clar. Weatherspoon,10
Wesley Person,2
Chris Mihm,15
Latrell Sprewell,6
Kurt Thomas,15
Latrell Sprewell,7
Latrell Sprewell,8
Allan Houston,20
Clar. Weatherspoon,12
Latrell Sprewell,10
Lamond Murray,7
Latrell Sprewell,12
Robert Traylor,2
Robert Traylor,3
Kurt Thomas,17
Charlie Ward,4
Latrell Sprewell,14
Clar. Weatherspoon,14
Charlie Ward,7
Andre Miller,15
Lamond Murray,9
Othella Harrington,4
Latrell Sprewell,16
Latrell Sprewell,19
Lamond Murray,11
Charlie Ward,8
Matt Harpring,14
Andre Miller,17
Latrell Sprewell,21
Kurt Thomas,19
Andre Miller,18
Andre Miller,19
Lucious Harris,2
Keith Van Horn,2
Baron Davis,2
Johnny Newman,2
Lucious Harris,4
Jamal Mashburn,2
Jamal Mashburn,3
Jamal Mashburn,4
Keith Van Horn,4
Elden Campbell,2
Keith Van Horn,6
Baron Davis,5
Jamal Mashburn,6
Jamal Mashburn,7
P.J. Brown,2
Jamal Mashburn,9
Keith Van Horn,8
Evan Eschmeyer,2
Johnny Newman,4
Baron Davis,7
Keith Van Horn,10
Jamal Mashburn,11
Jamal Mashburn,14
Doug Overton,1
P.J. Brown,3
P.J. Brown,4
Jamal Mashburn,16
Lucious Harris,6
Eddie Gill,2
Elden Campbell,4
Eldridge Recasner,2
Mark Strickland,2
Mark Strickland,3
Aaron Williams,2
Eddie Robinson,2
Elden Campbell,5
Elden Campbell,7
Eddie Gill,5
Johnny Newman,5
Mark Strickland,4
Mark Strickland,5
Johnny Newman,7
Johnny Newman,8
P.J. Brown,6
P.J. Brown,7
Jamaal Magloire,2
David Wesley,1
Keith Van Horn,12
Johnny Newman,10
David Wesley,3
Lucious Harris,8
Elden Campbell,9
Keith Van Horn,13
Keith Van Horn,14
Jamal Mashburn,18
Keith Van Horn,16
P.J. Brown,8
P.J. Brown,9
Johnny Newman,13
P.J. Brown,10
P.J. Brown,11
Jamal Mashburn,20
Johnny Newman,14
Johnny Newman,16
Jamal Mashburn,22
Johnny Newman,17
Johnny Newman,18
Johnny Newman,20
Jamal Mashburn,24
Johnny Newman,21
Johnny Newman,22
Eddie Robinson,4
Eddie Robinson,6
Mark Strickland,7
P.J. Brown,12
P.J. Brown,13
Keith Van Horn,19
Jamal Mashburn,25
P.J. Brown,15
Doug Overton,3
Jamal Mashburn,27
Eddie Robinson,8
Jamaal Magloire,4
Keith Van Horn,21
Derrick Coleman,1
Lucious Harris,10
Jamal Mashburn,29
Evan Eschmeyer,4
Derrick Coleman,4
Eddie Robinson,10
Mark Strickland,9
Keith Van Horn,23
Baron Davis,9
Baron Davis,10
Baron Davis,11
P.J. Brown,17
P.J. Brown,19
Johnny Newman,23
Johnny Newman,24
Baron Davis,13
Baron Davis,15
Keith Van Horn,24
Keith Van Horn,25
Lucious Harris,12
Elden Campbell,10
Elden Campbell,11
Baron Davis,17
Jamal Mashburn,31
Johnny Newman,26
Eddie Robinson,12
Stephen Jackson,2
Michael Curry,2
Ben Wallace,1
Chucky Atkins,3
Kenyon Martin,2
Aaron Williams,2
Joe Smith,2
Lucious Harris,2
Michael Curry,4
Stephon Marbury,2
Stephon Marbury,4
Jerry Stackhouse,2
Stephon Marbury,6
Stephon Marbury,7
Ben Wallace,3
Lucious Harris,4
Keith Van Horn,2
John Wallace,2
Stephen Jackson,2
John Wallace,4
Ben Wallace,4
Aaron Williams,4
Keith Van Horn,4
Keith Van Horn,5
Keith Van Horn,6
John Wallace,6
Johnny Newman,2
Stephen Jackson,5
Johnny Newman,4
John Wallace,8
Johnny Newman,5
Johnny Newman,6
Kenyon Martin,4
Jerome Williams,2
John Wallace,10
Kenyon Martin,6
Jud Buechler,3
Kenyon Martin,8
Jerry Stackhouse,3
Jerry Stackhouse,4
Keith Van Horn,7
Jud Buechler,6
Jerry Stackhouse,5
Jerry Stackhouse,6
Joe Smith,3
Joe Smith,4
Lucious Harris,6
Dana Barros,3
Joe Smith,5
Joe Smith,6
Jud Buechler,8
Aaron Williams,6
Dana Barros,6
Jud Buechler,10
Aaron Williams,7
Aaron Williams,8
Lucious Harris,8
Jerry Stackhouse,8
Jerry Stackhouse,10
Jerome Williams,4
Keith Van Horn,8
Keith Van Horn,9
Lucious Harris,10
Jerry Stackhouse,12
Stephon Marbury,9
Jerry Stackhouse,14
Stephon Marbury,10
Jerry Stackhouse,16
Keith Van Horn,10
Keith Van Horn,11
Lucious Harris,11
Lucious Harris,12
Aaron Williams,10
Jerome Williams,6
Johnny Newman,9
Stephon Marbury,11
Stephon Marbury,12
Johnny Newman,10
Johnny Newman,11
Jerome Williams,8
Aaron Williams,11
Jerome Williams,9
Jerome Williams,10
Stephon Marbury,13
Mateen Cleaves,2
Stephon Marbury,14
Stephon Marbury,15
Stephon Marbury,16
Mateen Cleaves,4
Mateen Cleaves,5
Jerry Stackhouse,17
Jerry Stackhouse,18
Johnny Newman,14
Jerome Williams,12
Stephen Jackson,6
Dana Barros,9
Johnny Newman,15
Johnny Newman,16
Lucious Harris,14
Mikki Moore,2
Stephen Jackson,8
Mikki Moore,4
Jerome Williams,14
Jerome Williams,15
Dana Barros,11
Jerry Stackhouse,20
Johnny Newman,18
Joe Smith,8
Joe Smith,9
Keith Van Horn,13
Keith Van Horn,15
John Wallace,12
Keith Van Horn,18
Jerry Stackhouse,23
Jerry Stackhouse,25
Johnny Newman,19
Dana Barros,12
Dana Barros,13
Johnny Newman,21
Dana Barros,14
Dana Barros,15
Aaron Williams,13
Jerry Stackhouse,26
Jerry Stackhouse,27
Stephon Marbury,18
Jerry Stackhouse,28
Keith Van Horn,19
Dana Barros,16
Dana Barros,17
Evan Eschmeyer,2
Jerry Stackhouse,29
Jerry Stackhouse,30
Joe Smith,1
Joe Smith,2
Joe Smith,4
Derek Anderson,3
Jerry Stackhouse,1
Mateen Cleaves,2
Mikki Moore,2
David Robinson,1
David Robinson,2
Jerry Stackhouse,3
David Robinson,4
Jerry Stackhouse,6
Derek Anderson,4
Derek Anderson,5
David Robinson,6
Jerry Stackhouse,8
Danny Ferry,2
Joe Smith,6
Joe Smith,8
David Robinson,8
Jerry Stackhouse,10
Chucky Atkins,2
Tim Duncan,1
Tim Duncan,2
Jerry Stackhouse,12
Jud Buechler,3
Tim Duncan,3
Tim Duncan,5
Antonio Daniels,2
Jerry Stackhouse,14
Danny Ferry,4
Jud Buechler,5
Jerry Stackhouse,15
Jerry Stackhouse,17
Danny Ferry,6
Terry Porter,1
Derek Anderson,7
Tim Duncan,7
Tim Duncan,8
Tim Duncan,10
Jerry Stackhouse,19
David Robinson,9
David Robinson,10
Tim Duncan,11
Mateen Cleaves,4
Derek Anderson,9
Jerry Stackhouse,20
Jerry Stackhouse,21
Tim Duncan,13
David Robinson,12
Derek Anderson,11
Tim Duncan,15
Chucky Atkins,4
David Robinson,14
Jerry Stackhouse,23
Derek Anderson,12
Derek Anderson,13
Jerry Stackhouse,24
Jerry Stackhouse,25
Ben Wallace,2
Antonio Daniels,5
Danny Ferry,8
Danny Ferry,11
Jerry Stackhouse,27
Ben Wallace,4
Tim Duncan,17
Tim Duncan,18
David Robinson,15
David Robinson,16
Ben Wallace,6
Derek Anderson,16
Derek Anderson,18
Derek Anderson,19
Derek Anderson,20
Derek Anderson,21
Derek Anderson,23
Ben Wallace,8
Jerry Stackhouse,29
David Robinson,18
Ben Wallace,10
Steve Kerr,2
Derek Anderson,24
Derek Anderson,25
Michael Curry,1
Michael Curry,2
Joe Smith,10
Michael Curry,4
Terry Porter,3
Samaki Walker,2
Chucky Atkins,7
Derrick Dial,2
Terry Porter,6
Derrick Dial,4
Tim Duncan,19
Tim Duncan,20
Jerry Stackhouse,30
Jerry Stackhouse,31
Derrick Dial,5
Derrick Dial,6
Jerry Stackhouse,33
Derrick Dial,8
Joe Smith,11
Joe Smith,12
Jerry Stackhouse,35
Samaki Walker,4
Chucky Atkins,9
Derrick Dial,10
Jud Buechler,8
Derrick Dial,12
Steve Kerr,5
Jud Buechler,10
Jaren Jackson,2
John Wallace,2
Chucky Atkins,11
Derrick Dial,15
Marcus Camby,2
Felipe Lopez,2
Marcus Camby,4
Jahidi White,2
Rod Strickland,2
Latrell Sprewell,1
Latrell Sprewell,2
Marcus Camby,6
Mitch Richmond,2
Obinna Ekezie,1
Allan Houston,2
Allan Houston,3
Juwan Howard,2
Obinna Ekezie,3
Obinna Ekezie,4
Larry Johnson,2
Juwan Howard,3
Juwan Howard,5
Larry Johnson,4
Latrell Sprewell,3
Latrell Sprewell,4
Obinna Ekezie,5
Glen Rice,1
Glen Rice,2
Richard Hamilton,2
Marcus Camby,8
Richard Hamilton,4
Marcus Camby,10
Chris Childs,2
Chris Childs,4
Mitch Richmond,5
Marcus Camby,12
Marcus Camby,13
Marcus Camby,14
Juwan Howard,7
Juwan Howard,9
Marcus Camby,16
Rod Strickland,4
Allan Houston,6
Juwan Howard,11
Marcus Camby,17
Marcus Camby,18
Rod Strickland,6
Marcus Camby,20
Rod Strickland,8
Larry Johnson,6
Mitch Richmond,7
Rod Strickland,10
Felipe Lopez,3
Felipe Lopez,4
Mitch Richmond,8
Charlie Ward,2
Felipe Lopez,6
Latrell Sprewell,6
Jahidi White,4
Allan Houston,8
Rod Strickland,12
Charlie Ward,5
Allan Houston,10
Jahidi White,5
Jahidi White,6
Glen Rice,4
Mitch Richmond,10
Allan Houston,12
Allan Houston,13
Allan Houston,14
Michael Smith,1
Larry Johnson,8
Chris Childs,5
Richard Hamilton,6
Richard Hamilton,8
Richard Hamilton,9
Juwan Howard,13
Chris Childs,8
Richard Hamilton,11
Latrell Sprewell,8
Mitch Richmond,13
Latrell Sprewell,11
Mitch Richmond,14
Latrell Sprewell,12
Latrell Sprewell,13
Latrell Sprewell,15
Mitch Richmond,16
Felipe Lopez,8
Allan Houston,16
Mitch Richmond,17
Mitch Richmond,18
Larry Johnson,10
Allan Houston,17
Allan Houston,18
Juwan Howard,15
Terrell Brandon,2
Derek Anderson,2
Tim Duncan,2
David Robinson,1
David Robinson,2
Tim Duncan,4
Kevin Garnett,2
Wally Szczerbiak,2
Terrell Brandon,4
Avery Johnson,2
Terrell Brandon,6
Derek Anderson,3
Derek Anderson,4
Chauncey Billups,2
Sean Elliott,3
Terrell Brandon,8
Terrell Brandon,10
Wally Szczerbiak,4
Anthony Peeler,2
Derek Anderson,5
Derek Anderson,6
Danny Ferry,2
Antonio Daniels,2
Antonio Daniels,3
Dean Garrett,2
Tim Duncan,5
Terrell Brandon,11
Terrell Brandon,12
Tim Duncan,7
Sam Mitchell,1
Sam Mitchell,2
Terry Porter,1
Tim Duncan,9
Anthony Peeler,4
Antonio Daniels,5
LaPhonso Ellis,2
Kevin Garnett,4
Samaki Walker,2
Kevin Garnett,6
Anthony Peeler,6
Kevin Garnett,8
Sean Elliott,6
Chauncey Billups,4
Tim Duncan,11
Kevin Garnett,10
Derek Anderson,7
Avery Johnson,4
Chauncey Billups,6
Derek Anderson,9
Kevin Garnett,12
Avery Johnson,5
Terrell Brandon,14
Dean Garrett,3
Tim Duncan,12
Tim Duncan,13
Chauncey Billups,9
Chauncey Billups,11
Chauncey Billups,12
Derek Anderson,12
Derek Anderson,14
Derek Anderson,16
Terrell Brandon,16
Kevin Garnett,14
Avery Johnson,7
Tim Duncan,15
Tim Duncan,17
Kevin Garnett,16
Rasho Nesterovic,2
David Robinson,4
Kevin Garnett,18
Tim Duncan,19
Kevin Garnett,20
Tim Duncan,21
Derek Anderson,17
Terrell Brandon,17
Derek Anderson,19
Anthony Peeler,8
Derek Anderson,21
LaPhonso Ellis,4
Derek Anderson,22
Derek Anderson,23
Derek Anderson,24
Antonio Daniels,7
Terrell Brandon,19
Danny Ferry,4
Antonio Daniels,8
Antonio Daniels,9
Malik Rose,1
Malik Rose,2
Anthony Peeler,10
Rasho Nesterovic,4
Malik Rose,4
Rasho Nesterovic,5
Malik Rose,6
Rasho Nesterovic,7
Tim Duncan,23
Wally Szczerbiak,5
Avery Johnson,9
Avery Johnson,10
Derek Anderson,26
Avery Johnson,12
Kevin Garnett,21
Derek Anderson,29
Malik Rose,7
Malik Rose,8
Wally Szczerbiak,7
Avery Johnson,14
Wally Szczerbiak,9
Tim Duncan,24
Antonio Daniels,10
Antonio Daniels,11
Reggie Slater,2
Wally Szczerbiak,11
Keith Van Horn,2
Jason Terry,2
Keith Van Horn,4
Jason Terry,4
Kenyon Martin,2
DerMarr Johnson,2
Stephon Marbury,2
Stephon Marbury,3
Stephon Marbury,5
Lucious Harris,2
Lorenzen Wright,2
Lorenzen Wright,3
Jason Terry,6
Kenyon Martin,3
Kenyon Martin,5
Dikembe Mutombo,2
Kenyon Martin,7
Alan Henderson,2
Keith Van Horn,7
Dikembe Mutombo,4
Dikembe Mutombo,6
Aaron Williams,1
Aaron Williams,2
Stephen Jackson,2
Stephon Marbury,6
Chris Crawford,1
Chris Crawford,2
Aaron Williams,4
Sherman Douglas,2
Keith Van Horn,9
Roshown McLeod,1
Johnny Newman,3
Dion Glover,2
Brevin Knight,1
Stephen Jackson,4
Stephen Jackson,5
Roshown McLeod,3
Stephon Marbury,7
Kenyon Martin,9
Stephen Jackson,7
Kenyon Martin,10
Hanno Mottola,1
Hanno Mottola,2
Hanno Mottola,4
Keith Van Horn,11
Keith Van Horn,12
Keith Van Horn,13
DerMarr Johnson,4
Jason Terry,8
Keith Van Horn,15
Hanno Mottola,6
Jason Terry,10
Evan Eschmeyer,2
Brevin Knight,3
Lucious Harris,4
Stephon Marbury,9
Stephon Marbury,10
Stephon Marbury,11
Keith Van Horn,16
Brevin Knight,4
Brevin Knight,5
Lucious Harris,6
Brevin Knight,7
Dikembe Mutombo,8
Evan Eschmeyer,4
Stephon Marbury,13
Stephon Marbury,15
Aaron Williams,5
Aaron Williams,6
Dikembe Mutombo,9
Dikembe Mutombo,10
Dikembe Mutombo,11
Dikembe Mutombo,12
Dion Glover,4
Dion Glover,5
Dion Glover,6
Johnny Newman,4
Johnny Newman,5
Matt Maloney,2
Roshown McLeod,5
Hanno Mottola,8
Roshown McLeod,7
Johnny Newman,6
DerMarr Johnson,5
DerMarr Johnson,6
Keith Van Horn,17
Keith Van Horn,20
Matt Maloney,5
Lorenzen Wright,5
Lucious Harris,9
Roshown McLeod,8
Roshown McLeod,9
Aaron Williams,8
DerMarr Johnson,9
Keith Van Horn,21
Keith Van Horn,22
Keith Van Horn,23
DerMarr Johnson,10
Lorenzen Wright,6
Lorenzen Wright,7
Johnny Newman,8
Johnny Newman,9
DerMarr Johnson,13
Stephon Marbury,16
Jason Terry,13
Johnny Newman,10
Johnny Newman,11
Paul Pierce,1
Donyell Marshall,1
John Starks,3
Paul Pierce,4
Karl Malone,2
Karl Malone,4
DeShawn Stevenson,1
John Stockton,3
Olden Polynice,2
DeShawn Stevenson,3
Vitaly Potapenko,2
Vitaly Potapenko,4
DeShawn Stevenson,5
Kenny Anderson,1
Kenny Anderson,2
Karl Malone,5
Chris Carr,1
Jacque Vaughn,2
Chris Carr,2
Chris Carr,3
Danny Manning,2
Chris Carr,4
Chris Carr,5
Greg Ostertag,2
Antoine Walker,2
Jacque Vaughn,4
Kenny Anderson,3
